"","ID","Fecha","Altura","Caudal","Area","Velocidad","Froude","Este","Norte"
"1",1,"2017-12-04",0.215,134.440366666667,0.2378,0.565350574712644,0.398663434383043,262878.85421,6611202.81464
"2",2,"2017-12-04",0.215,132.953433333333,0.2378,0.559097701149425,0.394254148957372,262878.85421,6611202.81464
"3",3,"2017-12-04",0.215,132.494745833333,0.2378,0.557168821839081,0.392893977614549,262878.85421,6611202.81464
"4",4,"2017-12-06",0.185,95.7112916666667,0.203,0.471484195402299,0.359843457796873,262878.85421,6611202.81464
"5",5,"2017-12-06",0.185,96.41065,0.203,0.474929310344828,0.362472818622784,262878.85421,6611202.81464
"6",6,"2017-12-06",0.185,96.6370416666667,0.203,0.476044540229885,0.363323977965962,262878.85421,6611202.81464
"7",7,"2017-11-13",0.14,53.37345,0.1508,0.353935344827586,0.313413539885611,262878.85421,6611202.81464
"8",8,"2017-11-13",0.14,53.2867833333333,0.1508,0.353360632183908,0.312904625682199,262878.85421,6611202.81464
"9",9,"2017-11-13",0.14,52.9589666666667,0.1508,0.351186781609195,0.310979657707794,262878.85421,6611202.81464
"10",10,"2017-12-27",0.1,29.1564,0.1044,0.279275862068966,0.297219735019391,262878.85421,6611202.81464
"11",11,"2017-12-27",0.24,203.090383333333,0.2668,0.761208333333333,0.506763249606693,262878.85421,6611202.81464
"12",12,"2017-12-27",0.28,264.033675,0.3132,0.843019396551724,0.517989768378088,262878.85421,6611202.81464
"13",13,"2017-12-27",0.1,28.8801,0.1044,0.276629310344828,0.294403138567639,262878.85421,6611202.81464
"14",14,"2017-12-27",0.24,200.7302,0.2668,0.752362068965517,0.500873979243238,262878.85421,6611202.81464
"15",15,"2017-12-27",0.28,265.287825,0.3132,0.847023706896552,0.520450200245392,262878.85421,6611202.81464
"16",16,"2017-12-27",0.1,29.21325,0.1044,0.279820402298851,0.297799262736663,262878.85421,6611202.81464
"17",17,"2017-12-27",0.24,208.153641666667,0.2668,0.780186063218391,0.519397394091943,262878.85421,6611202.81464
"18",18,"2017-12-27",0.28,264.386025,0.3132,0.844144396551724,0.5186810199576,262878.85421,6611202.81464
