"","ID","Fecha","Altura","Caudal","Area","Velocidad","Froude","Este","Norte"
"1",1,"2017-09-05",0.25,176.823927083333,0.27495,0.643113028126326,0.410660375138376,299767.81763,6624077.76851
"2",2,"2017-09-05",0.25,177.171339583333,0.27495,0.644376576044129,0.411467214743915,299767.81763,6624077.76851
"3",3,"2017-09-05",0.25,177.409347916667,0.27495,0.645242218282112,0.412019971336674,299767.81763,6624077.76851
"4",4,"2018-02-06",0.34,261.081041666667,0.37355,0.698918596350332,0.382920177507262,299767.81763,6624077.76851
"5",5,"2018-02-06",0.4,327.198,0.44,0.743631818181818,0.375399305250242,299767.81763,6624077.76851
"6",6,"2018-02-06",0.45,394.5673,0.506,0.779777272727273,0.367076983030189,299767.81763,6624077.76851
"7",7,"2018-02-06",0.34,258.660058333333,0.37355,0.692437580868246,0.379369389744871,299767.81763,6624077.76851
"8",8,"2018-02-06",0.4,331.862666666667,0.44,0.754233333333333,0.380751149167046,299767.81763,6624077.76851
"9",9,"2018-02-06",0.45,396.55795,0.506,0.783711363636364,0.368928940342082,299767.81763,6624077.76851
"10",10,"2018-02-06",0.34,260.134966666667,0.37355,0.696385936733146,0.381532596070392,299767.81763,6624077.76851
"11",11,"2018-02-06",0.4,325.978333333333,0.44,0.740859848484848,0.373999962896977,299767.81763,6624077.76851
"12",12,"2018-02-06",0.45,392.654083333333,0.506,0.775996212121212,0.36529706411171,299767.81763,6624077.76851
"13",13,"2017-11-06",0.18,116.306483333333,0.20665,0.562818695056053,0.414543988056262,299767.81763,6624077.76851
"14",14,"2017-11-06",0.18,114.798433333333,0.20665,0.555521090410517,0.409168938933707,299767.81763,6624077.76851
"15",15,"2017-11-06",0.18,114.871625,0.20665,0.555875272199371,0.409429811453647,299767.81763,6624077.76851
"16",16,"2017-12-22",0.32,230.208475,0.3621,0.635759389671361,0.353775999095802,299767.81763,6624077.76851
"17",17,"2017-12-22",0.32,228.05985,0.3621,0.6298256006628,0.350474070458912,299767.81763,6624077.76851
"18",18,"2017-12-22",0.32,227.791,0.3621,0.62908312620823,0.350060911571704,299767.81763,6624077.76851
