"","ID","Fecha","Altura","Caudal","Area","Velocidad","Froude","Este","Norte"
"1",1,"2018-01-08",0.3,347.18,0.36,0.964388888888889,0.562156280459739,264309.0988,6612453.776
"2",2,"2018-01-08",0.3,349.18,0.36,0.969944444444444,0.565394694426325,264309.0988,6612453.776
"3",3,"2018-01-08",0.3,350.99,0.36,0.974972222222222,0.568325459066086,264309.0988,6612453.776
"4",4,"2018-02-09",0.18,197.843666666667,0.215,0.920203100775194,0.694033104114948,264309.0988,6612453.776
"5",5,"2018-02-09",0.18,198.3545,0.215,0.922579069767442,0.695825101048648,264309.0988,6612453.776
"6",6,"2018-02-09",0.18,197.177,0.215,0.917102325581395,0.691694445800168,264309.0988,6612453.776
"7",7,"2017-12-14",0.37,489.744333333333,0.444,1.10302777777778,0.578963364985434,264309.09875,6612453.77612
"8",8,"2017-12-14",0.37,495.356,0.444,1.11566666666667,0.585597335396886,264309.09875,6612453.77612
"9",9,"2017-12-14",0.37,493.703333333333,0.444,1.11194444444444,0.583643594660327,264309.09875,6612453.77612
"10",10,"2017-12-26",0.33,387.213083333333,0.395,0.980286286919831,0.545492156606994,264309.09875,6612453.77612
"11",11,"2017-12-26",0.33,395.098666666667,0.395,1.00024978902954,0.556601088726679,264309.09875,6612453.77612
"12",12,"2017-12-26",0.33,389.743416666667,0.395,0.986692194092827,0.549056801104676,264309.09875,6612453.77612
"13",13,"2017-12-28",0.41,592.13,0.504,1.17486111111111,0.578798476940971,264309.09875,6612453.77612
"14",14,"2017-12-28",0.41,590.646,0.504,1.17191666666667,0.577347888489482,264309.09875,6612453.77612
"15",15,"2017-12-28",0.41,599.788,0.504,1.19005555555556,0.586284060742524,264309.09875,6612453.77612
