"","ID","Fecha","Altura","Caudal","Area","Velocidad","Froude","Este","Norte"
"1",1,"2018-01-03",0.46,609.895065625,0.7455,0.818102033031523,0.42676528202224,286279.65922,6614201.63969
"2",2,"2018-01-03",0.46,607.209421875,0.7455,0.814499559859155,0.424886041515178,286279.65922,6614201.63969
"3",3,"2018-01-03",0.46,606.131534375,0.7455,0.813053701374916,0.42413180527217,286279.65922,6614201.63969
"4",4,"2017-09-07",0.245,228.008433333333,0.392,0.581654166666667,0.392379519157591,286279.65922,6614201.63969
"5",5,"2017-09-07",0.245,226.244025,0.392,0.577153125,0.389343150356184,286279.65922,6614201.63969
"6",6,"2017-09-07",0.245,224.89285,0.392,0.57370625,0.387017914446938,286279.65922,6614201.63969
"7",7,"2018-12-13",0.36,451.8129,0.6264,0.721284961685824,0.401063279081318,286279.65922,6614201.63969
"8",8,"2017-12-13",0.36,448.5054,0.6264,0.716004789272031,0.398127292092984,286279.65922,6614201.63969
"9",9,"2017-12-13",0.36,451.0125,0.6264,0.720007183908046,0.400352783545275,286279.65922,6614201.63969
"10",10,"2017-12-14",0.425,540.733364583333,0.65475,0.825862336133384,0.456178611347775,286279.65922,6614201.63969
"11",11,"2017-12-14",0.425,538.260223958333,0.65475,0.822085107229223,0.454092196989287,286279.65922,6614201.63969
"12",12,"2017-12-14",0.425,539.836354166667,0.65475,0.824492331678758,0.455421866909497,286279.65922,6614201.63969
"13",13,"2017-12-19",0.31,329.918533333333,0.5239,0.629735700197239,0.376816643895919,286279.65922,6614201.63969
"14",14,"2017-12-19",0.31,329.320233333333,0.5239,0.628593688362919,0.376133295204456,286279.65922,6614201.63969
"15",15,"2017-12-19",0.31,333.551733333333,0.5239,0.636670611439842,0.380966305379833,286279.65922,6614201.63969
"16",16,"2017-12-21",0.29,294.107454166667,0.4734,0.621266274116322,0.389982447201366,286279.65922,6614201.63969
"17",17,"2017-12-21",0.29,291.28671875,0.4734,0.615307813160118,0.386242190757285,286279.65922,6614201.63969
"18",18,"2017-12-21",0.29,295.977029166667,0.4734,0.62521552422194,0.392461477988914,286279.65922,6614201.63969
