"","ID","Fecha","Altura","Caudal","Area","Velocidad","Froude","Este","Norte"
"1",1,"2018-01-10",0.87,1848.77451458333,1.20455,1.5348258806885,0.794937183568519,298934.764,6623704.701
"2",2,"2018-01-10",0.87,1860.74784166667,1.20455,1.54476596377624,0.800085481987006,298934.764,6623704.701
"3",3,"2018-01-10",0.87,1861.37005833333,1.20455,1.54528251905968,0.800353023085538,298934.764,6623704.701
"4",4,"2017-12-15",0.58,292.591591666667,0.385925,0.758156615059057,0.693871637606784,298934.76398,6623704.7009
"5",5,"2017-12-15",0.58,291.86525625,0.385925,0.756274551402474,0.69214915630736,298934.76398,6623704.7009
"6",6,"2017-12-15",0.58,291.902866666667,0.385925,0.756372006650688,0.69223834821221,298934.76398,6623704.7009
"7",7,"2017-08-17",0.63,454.791354166667,0.4953,0.918213919173565,0.741769297414821,298934.76398,6623704.7009
"8",8,"2017-08-17",0.63,455.476441666667,0.4953,0.919597096036073,0.742886682054804,298934.76398,6623704.7009
"9",9,"2017-08-17",0.63,456.309479166667,0.4953,0.921278980752406,0.74424537464083,298934.76398,6623704.7009
"10",10,"2017-09-28",1.2,4201.59951458333,2.4536,1.71242236492637,0.621449592002815,298934.76398,6623704.7009
"11",11,"2017-09-28",1.2,4193.092525,2.4536,1.70895521886208,0.620191341380074,298934.76398,6623704.7009
"12",12,"2017-09-28",1.2,4214.44593020833,2.4536,1.71765810654073,0.623349677844206,298934.76398,6623704.7009
"13",13,"2017-11-28",0.8,1316.91795,0.91215,1.44375152113139,0.859385496844868,298934.76398,6623704.7009
"14",14,"2017-11-28",0.8,1334.35590208333,0.91215,1.46286893831424,0.870765038839183,298934.76398,6623704.7009
"15",15,"2017-11-28",0.8,1304.39327291667,0.91215,1.43002058095342,0.851212226947467,298934.76398,6623704.7009
