"","ID","Fecha","Altura","Caudal","Area","Velocidad","Froude","Este","Norte"
"1",1,"2017-09-12",0.27,35.1487104166667,0.31075,0.113109285331188,0.0703782275533287,286171.88697,6614174.61049
"2",2,"2017-09-12",0.27,35.8887333333333,0.31075,0.115490694556181,0.0718599746958682,286171.88697,6614174.61049
"3",3,"2017-09-12",0.27,35.3316125,0.31075,0.113697868061142,0.070744452211025,286171.88697,6614174.61049
"4",4,"2017-12-18",0.3,64.9583333333333,0.3535,0.183757661480434,0.107186489427721,2861271.88697,6614174.61049
"5",5,"2017-12-18",0.36,156.55215,0.4243,0.368965708225312,0.196445307549705,286171.88697,6614174.61409
"6",6,"2017-12-18",0.42,273.1006,0.4951,0.551606948091295,0.271880139760593,286171.88697,6614174.61049
"7",7,"2017-12-18",0.3,67.0096666666667,0.3535,0.189560584629892,0.110571354884748,286171.88697,6614174.61049
"8",8,"2017-12-18",0.36,155.8162,0.4243,0.367231204336554,0.195521820238345,286171.88697,6614174.61049
"9",9,"2017-12-18",0.42,273.512966666667,0.4951,0.552439843802599,0.272290663600402,286171.88697,6614174.61049
"10",10,"2017-12-18",0.3,65.5209166666667,0.3535,0.18534912776992,0.108114797304727,2861171.88697,6614171.61049
"11",11,"2017-12-18",0.36,153.902033333333,0.4243,0.362719852305758,0.193119879035144,286171.88697,6614174.61409
"12",12,"2017-12-18",0.42,271.667483333333,0.4951,0.548712347673871,0.270453427554078,286171.88697,6614174.61409
"13",13,"2017-11-20",0.34,116.38455,0.40095,0.290271979049757,0.158986014676382,286171.88697,6614174.61049
"14",14,"2017-11-20",0.34,116.368091666667,0.40095,0.290230930706239,0.158963531925666,286171.88697,6614174.61049
"15",15,"2017-11-20",0.34,113.33955,0.40095,0.282677515899738,0.15482642120208,286171.98697,6614174.61049
"16",16,"2017-11-08",0.38,188.293039583333,0.45235,0.416255199697874,0.214662290099352,286171.88697,6614174.61049
"17",17,"2017-11-08",0.38,186.9784875,0.45235,0.413349148889135,0.213163643302383,286171.88697,6614174.61049
"18",18,"2017-11-08",0.38,185.631935416667,0.45235,0.410372356398069,0.211628515107597,286171.88697,6614174.61049
