"","ID","Fecha","Altura","Caudal","Area","Velocidad","Froude","Este","Norte"
"1",1,"2017-12-07",0.29,109.585141666667,0.2651,0.413372846724507,0.27960816460479,262916.85091,6611212.80833
"2",2,"2017-12-07",0.29,113.361908333333,0.2651,0.427619420344524,0.289244642504498,262916.85091,6611212.80833
"3",3,"2017-12-07",0.29,112.193158333333,0.2651,0.423210706651578,0.286262559008399,262916.85091,6611212.80833
"4",4,"2017-12-26",0.36,184.336570833333,0.3458,0.533072790148448,0.323612973263292,262916.85091,6611212.80833
"5",5,"2017-12-26",0.36,185.959929166667,0.3458,0.537767290823212,0.326462867967023,262916.85091,6611212.80833
"6",6,"2017-12-26",0.36,186.9287875,0.3458,0.540569078947368,0.32816375197774,262916.85091,6611212.80833
"7",7,"2017-12-27",0.115,21.5575166666667,0.10005,0.215467432950192,0.216357301490218,262916.85091,6611212.80833
"8",8,"2017-12-27",0.2,63.3119041666667,0.17725,0.357189868359191,0.284129847208824,262916.85091,6611212.80833
"9",9,"2017-12-27",0.115,20.3191583333333,0.10005,0.203090038314176,0.203928788901279,262916.85091,6611212.80833
"10",10,"2017-12-27",0.2,64.2357583333333,0.17725,0.362402021626704,0.288275900730247,262916.85091,6611212.80833
"11",11,"2017-12-27",0.115,22.2885333333333,0.10005,0.222773946360153,0.223693990395065,262916.85091,6611212.80833
"12",12,"2017-12-27",0.2,64.5928583333333,0.17725,0.364416690173954,0.289878486685823,262916.85091,6611212.80833
"13",13,"2017-12-28",0.33,157.518907291667,0.31265,0.503818670371555,0.320371098896539,262916.85091,6611212.80833
"14",14,"2017-12-28",0.39,218.48665,0.3888,0.561951260288066,0.329330685057012,262916.85091,6611212.80833
"15",15,"2017-12-28",0.33,154.673586458333,0.31265,0.494718012020897,0.314584120191816,262916.85091,6611212.80833
"16",16,"2017-12-28",0.39,217.135975,0.3888,0.558477301954733,0.327294777036823,262916.85091,6611212.80833
"17",17,"2017-12-28",0.33,156.146290625,0.31265,0.499428404365904,0.317579391428372,262916.85091,6611212.80833
"18",18,"2017-12-28",0.39,223.415325,0.3888,0.574627893518519,0.336759806763869,262916.85091,6611212.80833
